Date,Month,COVID_DEATHS,Province/State,COUNTRY_REGION,Lat,Long
5/15/2020,5,51,,Burkina Faso,12.2383,-1.5616
5/15/2020,5,6,,Burma,21.9162,95.956
5/15/2020,5,1,,Burundi,-3.3731,29.9189
5/15/2020,5,2,,Cabo Verde,16.5388,-23.0418
5/15/2020,5,0,,Cambodia,11.55,104.9167
5/15/2020,5,140,,Cameroon,3.848,11.5021
5/15/2020,5,125,Alberta,Canada,53.9333,-116.5765
5/15/2020,5,140,British Columbia,Canada,53.7267,-127.6476
5/15/2020,5,1,Diamond Princess,Canada,0,0
5/15/2020,5,0,Grand Princess,Canada,0,0
5/15/2020,5,7,Manitoba,Canada,53.7609,-98.8139
5/15/2020,5,0,New Brunswick,Canada,46.5653,-66.4619
5/15/2020,5,3,Newfoundland and Labrador,Canada,53.1355,-57.6604
5/15/2020,5,0,Northwest Territories,Canada,64.8255,-124.8457
5/15/2020,5,55,Nova Scotia,Canada,44.682,-63.7443
5/15/2020,5,1939,Ontario,Canada,51.2538,-85.3232
5/15/2020,5,0,Prince Edward Island,Canada,46.5107,-63.4168
5/15/2020,5,3402,Quebec,Canada,52.9399,-73.5491
5/15/2020,5,7,Saskatchewan,Canada,52.9399,-106.4509
5/15/2020,5,0,Yukon,Canada,64.2823,-135
5/15/2020,5,0,,Central African Republic,6.6111,20.9394
5/15/2020,5,48,,Chad,15.4542,18.7322
5/15/2020,5,394,,Chile,-35.6751,-71.543
5/15/2020,5,6,Anhui,China,31.8257,117.2264
5/15/2020,5,9,Beijing,China,40.1824,116.4142
5/15/2020,5,6,Chongqing,China,30.0572,107.874
5/15/2020,5,1,Fujian,China,26.0789,117.9874
5/15/2020,5,2,Gansu,China,35.7518,104.2861
5/15/2020,5,8,Guangdong,China,23.3417,113.4244
5/15/2020,5,2,Guangxi,China,23.8298,108.7881
5/15/2020,5,2,Guizhou,China,26.8154,106.8748
5/15/2020,5,6,Hainan,China,19.1959,109.7453
5/15/2020,5,6,Hebei,China,39.549,116.1306
5/15/2020,5,13,Heilongjiang,China,47.862,127.7615
5/15/2020,5,22,Henan,China,37.8957,114.9042
5/15/2020,5,4,Hong Kong,China,22.3,114.2
5/15/2020,5,4512,Hubei,China,30.9756,112.2707
5/15/2020,5,4,Hunan,China,27.6104,111.7088
5/15/2020,5,1,Inner Mongolia,China,44.0935,113.9448
5/15/2020,5,0,Jiangsu,China,32.9711,119.455
5/15/2020,5,1,Jiangxi,China,27.614,115.7221
5/15/2020,5,1,Jilin,China,43.6661,126.1923
5/15/2020,5,2,Liaoning,China,41.2956,122.6085
5/15/2020,5,0,Macau,China,22.1667,113.55
5/15/2020,5,0,Ningxia,China,37.2692,106.1655
5/15/2020,5,0,Qinghai,China,35.7452,95.9956
5/15/2020,5,3,Shaanxi,China,35.1917,108.8701
5/15/2020,5,7,Shandong,China,36.3427,118.1498
5/15/2020,5,7,Shanghai,China,31.202,121.4491
5/15/2020,5,0,Shanxi,China,37.5777,112.2922
5/15/2020,5,3,Sichuan,China,30.6171,102.7103
5/15/2020,5,3,Tianjin,China,39.3054,117.323
5/15/2020,5,0,Tibet,China,31.6927,88.0924
5/15/2020,5,3,Xinjiang,China,41.1129,85.2401
5/15/2020,5,2,Yunnan,China,24.974,101.487
5/15/2020,5,1,Zhejiang,China,29.1832,120.0934
5/15/2020,5,546,,Colombia,4.5709,-74.2973
5/15/2020,5,1,,Comoros,-11.6455,43.3333
5/15/2020,5,15,,Congo (Brazzaville),-0.228,15.8277
5/15/2020,5,50,,Congo (Kinshasa),-4.0383,21.7587
5/15/2020,5,9,,Costa Rica,9.7489,-83.7534
5/15/2020,5,24,,Cote d'Ivoire,7.54,-5.5471
5/15/2020,5,95,,Croatia,45.1,15.2
5/15/2020,5,79,,Cuba,21.521757,-77.781167
5/15/2020,5,17,,Cyprus,35.1264,33.4299
5/15/2020,5,295,,Czechia,49.8175,15.473
5/15/2020,5,0,Faroe Islands,Denmark,61.8926,-6.9118
5/15/2020,5,0,Greenland,Denmark,71.7069,-42.6043
5/15/2020,5,537,,Denmark,56.2639,9.5018
5/15/2020,5,13,,Diamond Princess,0,0
5/15/2020,5,4,,Djibouti,11.8251,42.5903
5/15/2020,5,0,,Dominica,15.415,-61.371
5/15/2020,5,424,,Dominican Republic,18.7357,-70.1627
5/15/2020,5,2594,,Ecuador,-1.8312,-78.1834
5/15/2020,5,592,,Egypt,26.820553,30.802498
5/15/2020,5,25,,El Salvador,13.7942,-88.8965
5/15/2020,5,7,,Equatorial Guinea,1.6508,10.2679
5/15/2020,5,0,,Eritrea,15.1794,39.7823
5/15/2020,5,63,,Estonia,58.5953,25.0136
5/15/2020,5,2,,Eswatini,-26.5225,31.4659
5/15/2020,5,5,,Ethiopia,9.145,40.4897
5/15/2020,5,0,,Fiji,-17.7134,178.065
5/15/2020,5,293,,Finland,61.92411,25.748151
5/15/2020,5,1,French Guiana,France,3.9339,-53.1258
5/15/2020,5,0,French Polynesia,France,-17.6797,149.4068
5/15/2020,5,13,Guadeloupe,France,16.265,-61.551
5/15/2020,5,14,Martinique,France,14.6415,-61.0242
5/15/2020,5,16,Mayotte,France,-12.8275,45.166244
5/15/2020,5,0,New Caledonia,France,-20.904305,165.618042
5/15/2020,5,0,Reunion,France,-21.1151,55.5364
5/15/2020,5,0,Saint Barthelemy,France,17.9,-62.8333
5/15/2020,5,0,Saint Pierre and Miquelon,France,46.8852,-56.3159
5/15/2020,5,3,St Martin,France,18.0708,-63.0501
5/15/2020,5,27485,,France,46.2276,2.2137
5/15/2020,5,10,,Gabon,-0.8037,11.6094
5/15/2020,5,1,,Gambia,13.4432,-15.3101
5/15/2020,5,12,,Georgia,42.3154,43.3569
5/15/2020,5,7897,,Germany,51.165691,10.451526
5/15/2020,5,28,,Ghana,7.9465,-1.0232
5/15/2020,5,160,,Greece,39.0742,21.8243
5/15/2020,5,0,,Grenada,12.1165,-61.679
5/15/2020,5,30,,Guatemala,15.7835,-90.2308
5/15/2020,5,15,,Guinea,9.9456,-9.6966
5/15/2020,5,3,,Guinea-Bissau,11.8037,-15.1804
5/15/2020,5,10,,Guyana,4.860416,-58.93018
5/15/2020,5,20,,Haiti,18.9712,-72.2852
5/15/2020,5,0,,Holy See,41.9029,12.4534
5/15/2020,5,134,,Honduras,15.2,-86.2419
5/15/2020,5,442,,Hungary,47.1625,19.5033
5/15/2020,5,10,,Iceland,64.9631,-19.0208
5/15/2020,5,2753,,India,20.593684,78.96288
5/15/2020,5,1076,,Indonesia,-0.7893,113.9213
5/15/2020,5,6902,,Iran,32.427908,53.688046
5/15/2020,5,117,,Iraq,33.223191,43.679291
5/15/2020,5,1518,,Ireland,53.1424,-7.6921
5/15/2020,5,266,,Israel,31.046051,34.851612
5/15/2020,5,31610,,Italy,41.87194,12.56738
5/15/2020,5,9,,Jamaica,18.1096,-77.2975
5/15/2020,5,760,,Japan,36.204824,138.252924
5/15/2020,5,9,,Jordan,31.24,36.51
5/15/2020,5,34,,Kazakhstan,48.0196,66.9237
5/15/2020,5,45,,Kenya,-0.0236,37.9062
5/15/2020,5,262,,"Korea, South",35.907757,127.766922
5/15/2020,5,29,,Kosovo,42.602636,20.902977
5/15/2020,5,96,,Kuwait,29.31166,47.481766
5/15/2020,5,14,,Kyrgyzstan,41.20438,74.766098
5/15/2020,5,0,,Laos,19.85627,102.495496
5/15/2020,5,19,,Latvia,56.8796,24.6032
5/15/2020,5,26,,Lebanon,33.8547,35.8623
5/15/2020,5,0,,Lesotho,-29.61,28.2336
5/15/2020,5,20,,Liberia,6.428055,-9.429499
5/15/2020,5,3,,Libya,26.3351,17.228331
5/15/2020,5,1,,Liechtenstein,47.14,9.55
5/15/2020,5,54,,Lithuania,55.1694,23.8813
5/15/2020,5,104,,Luxembourg,49.8153,6.1296
5/15/2020,5,2,,MS Zaandam,0,0
5/15/2020,5,0,,Madagascar,-18.766947,46.869107
5/15/2020,5,3,,Malawi,-13.2543,34.3015
5/15/2020,5,112,,Malaysia,4.210484,101.975766
5/15/2020,5,4,,Maldives,3.2028,73.2207
5/15/2020,5,46,,Mali,17.570692,-3.996166
5/15/2020,5,6,,Malta,35.9375,14.3754
5/15/2020,5,3,,Mauritania,21.0079,-10.9408
5/15/2020,5,10,,Mauritius,-20.348404,57.552152
5/15/2020,5,4767,,Mexico,23.6345,-102.5528
5/15/2020,5,202,,Moldova,47.4116,28.3699
5/15/2020,5,4,,Monaco,43.7333,7.4167
5/15/2020,5,0,,Mongolia,46.8625,103.8467
5/15/2020,5,9,,Montenegro,42.708678,19.37439
5/15/2020,5,190,,Morocco,31.7917,-7.0926
5/15/2020,5,0,,Mozambique,-18.665695,35.529562
5/15/2020,5,0,,Namibia,-22.9576,18.4904
5/15/2020,5,0,,Nepal,28.1667,84.25
5/15/2020,5,3,Aruba,Netherlands,12.5211,-69.9683
5/15/2020,5,0,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385
5/15/2020,5,1,Curacao,Netherlands,12.1696,-68.99
5/15/2020,5,15,Sint Maarten,Netherlands,18.0425,-63.0548
5/15/2020,5,5643,,Netherlands,52.1326,5.2913
5/15/2020,5,21,,New Zealand,-40.9006,174.886
5/15/2020,5,8,,Nicaragua,12.865416,-85.207229
5/15/2020,5,51,,Niger,17.607789,8.081666
5/15/2020,5,171,,Nigeria,9.082,8.6753
5/15/2020,5,97,,North Macedonia,41.6086,21.7453
5/15/2020,5,232,,Norway,60.472,8.4689
5/15/2020,5,20,,Oman,21.512583,55.923255
5/15/2020,5,834,,Pakistan,30.3753,69.3451
5/15/2020,5,266,,Panama,8.538,-80.7821
5/15/2020,5,0,,Papua New Guinea,-6.314993,143.95555
5/15/2020,5,11,,Paraguay,-23.4425,-58.4438
5/15/2020,5,2392,,Peru,-9.19,-75.0152
5/15/2020,5,806,,Philippines,12.879721,121.774017
5/15/2020,5,907,,Poland,51.9194,19.1451
5/15/2020,5,1190,,Portugal,39.3999,-8.2245
5/15/2020,5,14,,Qatar,25.3548,51.1839
5/15/2020,5,1070,,Romania,45.9432,24.9668
5/15/2020,5,2418,,Russia,61.52401,105.318756
5/15/2020,5,0,,Rwanda,-1.9403,29.8739
5/15/2020,5,0,,Saint Kitts and Nevis,17.357822,-62.782998
5/15/2020,5,0,,Saint Lucia,13.9094,-60.9789
5/15/2020,5,0,,Saint Vincent and the Grenadines,12.9843,-61.2872
5/15/2020,5,41,,San Marino,43.9424,12.4578
5/15/2020,5,7,,Sao Tome and Principe,0.1864,6.6131
5/15/2020,5,292,,Saudi Arabia,23.885942,45.079162
5/15/2020,5,25,,Senegal,14.4974,-14.4524
5/15/2020,5,225,,Serbia,44.0165,21.0059
5/15/2020,5,0,,Seychelles,-4.6796,55.492
5/15/2020,5,27,,Sierra Leone,8.460555,-11.779889
5/15/2020,5,21,,Singapore,1.2833,103.8333
5/15/2020,5,27,,Slovakia,48.669,19.699
5/15/2020,5,103,,Slovenia,46.1512,14.9955
5/15/2020,5,53,,Somalia,5.152149,46.199616
5/15/2020,5,247,,South Africa,-30.5595,22.9375
5/15/2020,5,4,,South Sudan,6.877,31.307
5/15/2020,5,27459,,Spain,40.463667,-3.74922
5/15/2020,5,9,,Sri Lanka,7.873054,80.771797
5/15/2020,5,91,,Sudan,12.8628,30.2176
5/15/2020,5,1,,Suriname,3.9193,-56.0278
5/15/2020,5,3942,,Sweden,60.128161,18.643501
5/15/2020,5,1878,,Switzerland,46.8182,8.2275
5/15/2020,5,3,,Syria,34.802075,38.996815
5/15/2020,5,7,,Taiwan*,23.7,121
5/15/2020,5,33,,Tajikistan,38.861,71.2761
5/15/2020,5,21,,Tanzania,-6.369028,34.888822
5/15/2020,5,56,,Thailand,15.870032,100.992541
5/15/2020,5,0,,Timor-Leste,-8.874217,125.727539
5/15/2020,5,11,,Togo,8.6195,0.8248
5/15/2020,5,8,,Trinidad and Tobago,10.6918,-61.2225
5/15/2020,5,45,,Tunisia,33.886917,9.537499
5/15/2020,5,4055,,Turkey,38.9637,35.2433
5/15/2020,5,90481,,US,40,-100
5/15/2020,5,0,,Uganda,1.373333,32.290275
5/15/2020,5,476,,Ukraine,48.3794,31.1656
5/15/2020,5,210,,United Arab Emirates,23.424076,53.847818
5/15/2020,5,0,Anguilla,United Kingdom,18.2206,-63.0686
5/15/2020,5,9,Bermuda,United Kingdom,32.3078,-64.7505
5/15/2020,5,1,British Virgin Islands,United Kingdom,18.4207,-64.64
5/15/2020,5,1,Cayman Islands,United Kingdom,19.3133,-81.2546
5/15/2020,5,43,Channel Islands,United Kingdom,49.3723,-2.3644
5/15/2020,5,0,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236
5/15/2020,5,0,Gibraltar,United Kingdom,36.1408,-5.3536
5/15/2020,5,24,Isle of Man,United Kingdom,54.2361,-4.5481
5/15/2020,5,1,Montserrat,United Kingdom,16.742498,-62.187366
5/15/2020,5,1,Turks and Caicos Islands,United Kingdom,21.694,-71.7979
5/15/2020,5,33342,,United Kingdom,55.3781,-3.436
5/15/2020,5,19,,Uruguay,-32.5228,-55.7658
5/15/2020,5,11,,Uzbekistan,41.377491,64.585262
5/15/2020,5,10,,Venezuela,6.4238,-66.5897
5/15/2020,5,0,,Vietnam,14.058324,108.277199
5/15/2020,5,2,,West Bank and Gaza,31.9522,35.2332
5/15/2020,5,0,,Western Sahara,24.2155,-12.8858
5/15/2020,5,15,,Yemen,15.552727,48.516388
5/15/2020,5,7,,Zambia,-13.133897,27.849332
5/15/2020,5,4,,Zimbabwe,-19.015438,29.154857
5/16/2020,5,168,,Afghanistan,33.93911,67.709953
5/16/2020,5,31,,Albania,41.1533,20.1683
5/16/2020,5,542,,Algeria,28.0339,1.6596
5/16/2020,5,51,,Andorra,42.5063,1.5218
5/16/2020,5,2,,Angola,-11.2027,17.8739
5/16/2020,5,3,,Antigua and Barbuda,17.0608,-61.7964
5/16/2020,5,363,,Argentina,-38.4161,-63.6167
5/16/2020,5,55,,Armenia,40.0691,45.0382
5/16/2020,5,3,Australian Capital Territory,Australia,-35.4735,149.0124
5/16/2020,5,45,New South Wales,Australia,-33.8688,151.2093
5/16/2020,5,0,Northern Territory,Australia,-12.4634,130.8456
5/16/2020,5,6,Queensland,Australia,-27.4698,153.0251
5/16/2020,5,4,South Australia,Australia,-34.9285,138.6007
5/16/2020,5,13,Tasmania,Australia,-42.8821,147.3272
5/16/2020,5,18,Victoria,Australia,-37.8136,144.9631
5/16/2020,5,9,Western Australia,Australia,-31.9505,115.8605
5/16/2020,5,629,,Austria,47.5162,14.5501
5/16/2020,5,36,,Azerbaijan,40.1431,47.5769
5/16/2020,5,11,,Bahamas,25.025885,-78.035889
5/16/2020,5,12,,Bahrain,26.0275,50.55
5/16/2020,5,314,,Bangladesh,23.685,90.3563
5/16/2020,5,7,,Barbados,13.1939,-59.5432
5/16/2020,5,160,,Belarus,53.7098,27.9534
5/16/2020,5,9005,,Belgium,50.8333,4.469936
5/16/2020,5,2,,Belize,17.1899,-88.4976
5/16/2020,5,2,,Benin,9.3077,2.3158
5/16/2020,5,0,,Bhutan,27.5142,90.4336
5/16/2020,5,165,,Bolivia,-16.2902,-63.5887
5/16/2020,5,129,,Bosnia and Herzegovina,43.9159,17.6791
5/16/2020,5,1,,Botswana,-22.3285,24.6849
5/16/2020,5,15662,,Brazil,-14.235,-51.9253
5/16/2020,5,1,,Brunei,4.5353,114.7277
5/16/2020,5,105,,Bulgaria,42.7339,25.4858
5/16/2020,5,51,,Burkina Faso,12.2383,-1.5616
5/16/2020,5,6,,Burma,21.9162,95.956
5/16/2020,5,1,,Burundi,-3.3731,29.9189
5/16/2020,5,3,,Cabo Verde,16.5388,-23.0418
5/16/2020,5,0,,Cambodia,11.55,104.9167
5/16/2020,5,140,,Cameroon,3.848,11.5021
5/16/2020,5,126,Alberta,Canada,53.9333,-116.5765
5/16/2020,5,141,British Columbia,Canada,53.7267,-127.6476
5/16/2020,5,1,Diamond Princess,Canada,0,0
5/16/2020,5,0,Grand Princess,Canada,0,0
5/16/2020,5,7,Manitoba,Canada,53.7609,-98.8139
5/16/2020,5,0,New Brunswick,Canada,46.5653,-66.4619
5/16/2020,5,3,Newfoundland and Labrador,Canada,53.1355,-57.6604
5/16/2020,5,0,Northwest Territories,Canada,64.8255,-124.8457
5/16/2020,5,55,Nova Scotia,Canada,44.682,-63.7443
5/16/2020,5,1976,Ontario,Canada,51.2538,-85.3232
5/16/2020,5,0,Prince Edward Island,Canada,46.5107,-63.4168
5/16/2020,5,3484,Quebec,Canada,52.9399,-73.5491
5/16/2020,5,7,Saskatchewan,Canada,52.9399,-106.4509
5/16/2020,5,0,Yukon,Canada,64.2823,-135
5/16/2020,5,0,,Central African Republic,6.6111,20.9394
5/16/2020,5,50,,Chad,15.4542,18.7322
5/16/2020,5,421,,Chile,-35.6751,-71.543
5/16/2020,5,6,Anhui,China,31.8257,117.2264
5/16/2020,5,9,Beijing,China,40.1824,116.4142
5/16/2020,5,6,Chongqing,China,30.0572,107.874
5/16/2020,5,1,Fujian,China,26.0789,117.9874
5/16/2020,5,2,Gansu,China,35.7518,104.2861
5/16/2020,5,8,Guangdong,China,23.3417,113.4244
5/16/2020,5,2,Guangxi,China,23.8298,108.7881
5/16/2020,5,2,Guizhou,China,26.8154,106.8748
5/16/2020,5,6,Hainan,China,19.1959,109.7453
5/16/2020,5,6,Hebei,China,39.549,116.1306
5/16/2020,5,13,Heilongjiang,China,47.862,127.7615
5/16/2020,5,22,Henan,China,37.8957,114.9042
5/16/2020,5,4,Hong Kong,China,22.3,114.2
5/16/2020,5,4512,Hubei,China,30.9756,112.2707
5/16/2020,5,4,Hunan,China,27.6104,111.7088
5/16/2020,5,1,Inner Mongolia,China,44.0935,113.9448
5/16/2020,5,0,Jiangsu,China,32.9711,119.455
5/16/2020,5,1,Jiangxi,China,27.614,115.7221
5/16/2020,5,2,Jilin,China,43.6661,126.1923
5/16/2020,5,2,Liaoning,China,41.2956,122.6085
5/16/2020,5,0,Macau,China,22.1667,113.55
5/16/2020,5,0,Ningxia,China,37.2692,106.1655
5/16/2020,5,0,Qinghai,China,35.7452,95.9956
5/16/2020,5,3,Shaanxi,China,35.1917,108.8701
5/16/2020,5,7,Shandong,China,36.3427,118.1498
5/16/2020,5,7,Shanghai,China,31.202,121.4491
5/16/2020,5,0,Shanxi,China,37.5777,112.2922
5/16/2020,5,3,Sichuan,China,30.6171,102.7103
5/16/2020,5,3,Tianjin,China,39.3054,117.323
5/16/2020,5,0,Tibet,China,31.6927,88.0924
5/16/2020,5,3,Xinjiang,China,41.1129,85.2401
5/16/2020,5,2,Yunnan,China,24.974,101.487
5/16/2020,5,1,Zhejiang,China,29.1832,120.0934
5/16/2020,5,562,,Colombia,4.5709,-74.2973
5/16/2020,5,1,,Comoros,-11.6455,43.3333
5/16/2020,5,15,,Congo (Brazzaville),-0.228,15.8277
5/16/2020,5,61,,Congo (Kinshasa),-4.0383,21.7587
5/16/2020,5,10,,Costa Rica,9.7489,-83.7534
5/16/2020,5,25,,Cote d'Ivoire,7.54,-5.5471
5/16/2020,5,95,,Croatia,45.1,15.2
5/16/2020,5,79,,Cuba,21.521757,-77.781167
5/16/2020,5,17,,Cyprus,35.1264,33.4299
5/16/2020,5,296,,Czechia,49.8175,15.473
5/16/2020,5,0,Faroe Islands,Denmark,61.8926,-6.9118
5/16/2020,5,0,Greenland,Denmark,71.7069,-42.6043
5/16/2020,5,543,,Denmark,56.2639,9.5018
5/16/2020,5,13,,Diamond Princess,0,0
5/16/2020,5,4,,Djibouti,11.8251,42.5903
5/16/2020,5,0,,Dominica,15.415,-61.371
5/16/2020,5,428,,Dominican Republic,18.7357,-70.1627
5/16/2020,5,2688,,Ecuador,-1.8312,-78.1834
5/16/2020,5,612,,Egypt,26.820553,30.802498
5/16/2020,5,26,,El Salvador,13.7942,-88.8965
5/16/2020,5,7,,Equatorial Guinea,1.6508,10.2679
5/16/2020,5,0,,Eritrea,15.1794,39.7823
5/16/2020,5,63,,Estonia,58.5953,25.0136
5/16/2020,5,2,,Eswatini,-26.5225,31.4659
5/16/2020,5,5,,Ethiopia,9.145,40.4897
5/16/2020,5,0,,Fiji,-17.7134,178.065
5/16/2020,5,297,,Finland,61.92411,25.748151
5/16/2020,5,1,French Guiana,France,3.9339,-53.1258
5/16/2020,5,0,French Polynesia,France,-17.6797,149.4068
5/16/2020,5,13,Guadeloupe,France,16.265,-61.551
5/16/2020,5,14,Martinique,France,14.6415,-61.0242
5/16/2020,5,18,Mayotte,France,-12.8275,45.166244
5/16/2020,5,0,New Caledonia,France,-20.904305,165.618042
5/16/2020,5,0,Reunion,France,-21.1151,55.5364
5/16/2020,5,0,Saint Barthelemy,France,17.9,-62.8333
5/16/2020,5,0,Saint Pierre and Miquelon,France,46.8852,-56.3159
5/16/2020,5,3,St Martin,France,18.0708,-63.0501
5/16/2020,5,27483,,France,46.2276,2.2137
5/16/2020,5,11,,Gabon,-0.8037,11.6094
5/16/2020,5,1,,Gambia,13.4432,-15.3101
5/16/2020,5,12,,Georgia,42.3154,43.3569
5/16/2020,5,7938,,Germany,51.165691,10.451526
5/16/2020,5,29,,Ghana,7.9465,-1.0232
5/16/2020,5,162,,Greece,39.0742,21.8243
5/16/2020,5,0,,Grenada,12.1165,-61.679
5/16/2020,5,33,,Guatemala,15.7835,-90.2308
5/16/2020,5,16,,Guinea,9.9456,-9.6966
5/16/2020,5,4,,Guinea-Bissau,11.8037,-15.1804
5/16/2020,5,10,,Guyana,4.860416,-58.93018
5/16/2020,5,20,,Haiti,18.9712,-72.2852
5/16/2020,5,0,,Holy See,41.9029,12.4534
5/16/2020,5,138,,Honduras,15.2,-86.2419
5/16/2020,5,448,,Hungary,47.1625,19.5033
5/16/2020,5,10,,Iceland,64.9631,-19.0208
5/16/2020,5,2871,,India,20.593684,78.96288
5/16/2020,5,1089,,Indonesia,-0.7893,113.9213
5/16/2020,5,6937,,Iran,32.427908,53.688046
5/16/2020,5,121,,Iraq,33.223191,43.679291
5/16/2020,5,1533,,Ireland,53.1424,-7.6921
5/16/2020,5,268,,Israel,31.046051,34.851612
5/16/2020,5,31763,,Italy,41.87194,12.56738
5/16/2020,5,9,,Jamaica,18.1096,-77.2975
5/16/2020,5,778,,Japan,36.204824,138.252924
5/16/2020,5,9,,Jordan,31.24,36.51
5/16/2020,5,34,,Kazakhstan,48.0196,66.9237
5/16/2020,5,50,,Kenya,-0.0236,37.9062
5/16/2020,5,262,,"Korea, South",35.907757,127.766922
5/16/2020,5,29,,Kosovo,42.602636,20.902977
5/16/2020,5,107,,Kuwait,29.31166,47.481766
5/16/2020,5,14,,Kyrgyzstan,41.20438,74.766098
5/16/2020,5,0,,Laos,19.85627,102.495496
5/16/2020,5,19,,Latvia,56.8796,24.6032
5/16/2020,5,26,,Lebanon,33.8547,35.8623
5/16/2020,5,0,,Lesotho,-29.61,28.2336
5/16/2020,5,20,,Liberia,6.428055,-9.429499
5/16/2020,5,3,,Libya,26.3351,17.228331
5/16/2020,5,1,,Liechtenstein,47.14,9.55
5/16/2020,5,55,,Lithuania,55.1694,23.8813
5/16/2020,5,104,,Luxembourg,49.8153,6.1296
5/16/2020,5,2,,MS Zaandam,0,0
5/16/2020,5,0,,Madagascar,-18.766947,46.869107
5/16/2020,5,3,,Malawi,-13.2543,34.3015
5/16/2020,5,113,,Malaysia,4.210484,101.975766
5/16/2020,5,4,,Maldives,3.2028,73.2207
5/16/2020,5,48,,Mali,17.570692,-3.996166
5/16/2020,5,6,,Malta,35.9375,14.3754
5/16/2020,5,4,,Mauritania,21.0079,-10.9408
5/16/2020,5,10,,Mauritius,-20.348404,57.552152
5/16/2020,5,5045,,Mexico,23.6345,-102.5528
5/16/2020,5,207,,Moldova,47.4116,28.3699
5/16/2020,5,4,,Monaco,43.7333,7.4167
5/16/2020,5,0,,Mongolia,46.8625,103.8467
5/16/2020,5,9,,Montenegro,42.708678,19.37439
5/16/2020,5,192,,Morocco,31.7917,-7.0926
5/16/2020,5,0,,Mozambique,-18.665695,35.529562
5/16/2020,5,0,,Namibia,-22.9576,18.4904
5/16/2020,5,1,,Nepal,28.1667,84.25
5/16/2020,5,3,Aruba,Netherlands,12.5211,-69.9683
5/16/2020,5,0,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385
5/16/2020,5,1,Curacao,Netherlands,12.1696,-68.99
5/16/2020,5,15,Sint Maarten,Netherlands,18.0425,-63.0548
5/16/2020,5,5670,,Netherlands,52.1326,5.2913
5/16/2020,5,21,,New Zealand,-40.9006,174.886
5/16/2020,5,8,,Nicaragua,12.865416,-85.207229
5/16/2020,5,51,,Niger,17.607789,8.081666
5/16/2020,5,176,,Nigeria,9.082,8.6753
5/16/2020,5,98,,North Macedonia,41.6086,21.7453
5/16/2020,5,232,,Norway,60.472,8.4689
5/16/2020,5,21,,Oman,21.512583,55.923255
5/16/2020,5,873,,Pakistan,30.3753,69.3451
5/16/2020,5,269,,Panama,8.538,-80.7821
5/16/2020,5,0,,Papua New Guinea,-6.314993,143.95555
5/16/2020,5,11,,Paraguay,-23.4425,-58.4438
5/16/2020,5,2523,,Peru,-9.19,-75.0152
5/16/2020,5,817,,Philippines,12.879721,121.774017
5/16/2020,5,915,,Poland,51.9194,19.1451
5/16/2020,5,1203,,Portugal,39.3999,-8.2245
5/16/2020,5,15,,Qatar,25.3548,51.1839
5/16/2020,5,1094,,Romania,45.9432,24.9668
5/16/2020,5,2537,,Russia,61.52401,105.318756
5/16/2020,5,0,,Rwanda,-1.9403,29.8739
5/16/2020,5,0,,Saint Kitts and Nevis,17.357822,-62.782998
5/16/2020,5,0,,Saint Lucia,13.9094,-60.9789
5/16/2020,5,0,,Saint Vincent and the Grenadines,12.9843,-61.2872
5/16/2020,5,41,,San Marino,43.9424,12.4578
5/16/2020,5,7,,Sao Tome and Principe,0.1864,6.6131
5/16/2020,5,302,,Saudi Arabia,23.885942,45.079162
5/16/2020,5,25,,Senegal,14.4974,-14.4524
5/16/2020,5,228,,Serbia,44.0165,21.0059
5/16/2020,5,0,,Seychelles,-4.6796,55.492
5/16/2020,5,29,,Sierra Leone,8.460555,-11.779889
5/16/2020,5,22,,Singapore,1.2833,103.8333
5/16/2020,5,28,,Slovakia,48.669,19.699
5/16/2020,5,103,,Slovenia,46.1512,14.9955
5/16/2020,5,55,,Somalia,5.152149,46.199616
5/16/2020,5,261,,South Africa,-30.5595,22.9375
5/16/2020,5,4,,South Sudan,6.877,31.307
5/16/2020,5,27563,,Spain,40.463667,-3.74922
5/16/2020,5,9,,Sri Lanka,7.873054,80.771797
5/16/2020,5,97,,Sudan,12.8628,30.2176
5/16/2020,5,1,,Suriname,3.9193,-56.0278
5/16/2020,5,3995,,Sweden,60.128161,18.643501
5/16/2020,5,1879,,Switzerland,46.8182,8.2275
5/16/2020,5,3,,Syria,34.802075,38.996815
5/16/2020,5,7,,Taiwan*,23.7,121
5/16/2020,5,36,,Tajikistan,38.861,71.2761
5/16/2020,5,21,,Tanzania,-6.369028,34.888822
5/16/2020,5,56,,Thailand,15.870032,100.992541
5/16/2020,5,0,,Timor-Leste,-8.874217,125.727539
5/16/2020,5,11,,Togo,8.6195,0.8248
5/16/2020,5,8,,Trinidad and Tobago,10.6918,-61.2225
5/16/2020,5,45,,Tunisia,33.886917,9.537499
5/16/2020,5,4096,,Turkey,38.9637,35.2433
5/16/2020,5,91697,,US,40,-100
5/16/2020,5,0,,Uganda,1.373333,32.290275
5/16/2020,5,497,,Ukraine,48.3794,31.1656
5/16/2020,5,214,,United Arab Emirates,23.424076,53.847818
5/16/2020,5,0,Anguilla,United Kingdom,18.2206,-63.0686
5/16/2020,5,9,Bermuda,United Kingdom,32.3078,-64.7505
